ball_initial_pos_x,ball_initial_pos_y,ball_initial_pos_z,distance_ball_robot,estimated_initial_velocity_x,estimated_initial_velocity_y,estimated_initial_velocity_z,estimated_hitting_point_y,estimated_hitting_point_z,real_hitting_point_y,real_hitting_point_z,delta_y,delta_z,
-1.7201963030639664,-0.001539312179726973,2.1120143709575334,3.4201963030639666,6.4707693199809135,-0.40411609559643064,0.8552713586965055,-0.21513931981709294,1.2048560734551683,-0.21545680793618927,1.0408156845263448,-0.0003174881190963208,-0.16404038892882356,
-1.9712916138624959,-0.1416491958232619,2.3262752349105225,3.671291613862496,5.350725416533972,0.08855202627862546,-2.655622293332698,-0.08089102077980424,2.584041336557149,-0.14481765314060585,1.4083142393186472,-0.06392663236080161,-1.1757270972385017,
-1.8470958507532311,0.284928897038035,2.272866826368127,3.547095850753231,5.6732705586069265,-0.25161160211665035,0.8404747347936237,0.12761391255957663,1.4772856122708362,0.11766576990014584,1.6224285112451575,-0.009948142659430795,0.1451428989743213,
-1.9779810755712564,-0.36315480507930703,1.9537276629219513,3.6779810755712563,4.786603575023687,-0.18749572444802354,-0.5649247905187416,-0.5072247526865603,1.964607491536429,-0.5600798150214646,1.1053651222197833,-0.052855062334904335,-0.8592423693166458,
-1.0858208994375127,-0.03909709738506523,2.1599936098227714,2.7858208994375127,7.229299414839598,-0.30059287821952385,-1.348281105109841,-0.15493099418661366,1.4525996432601542,-0.1594134239746367,1.479825782521257,-0.004482429788023046,0.027226139261102844,
-1.0304919623609083,-0.12405847700766787,2.474994836918895,2.730491962360908,7.346812144926247,0.3412688091797911,-2.225436186606302,0.0027763626599594804,1.4129566016421042,0.5832400324562219,0.22639399475220956,0.5804636697962624,-1.1865626068898947,
-1.5130843023984355,-0.347072263936459,1.8343030237695743,3.2130843023984355,4.11353143074022,0.12754952999154412,-1.2750096316786141,-0.24744317406698368,1.8127660854417886,-0.2795874127133742,0.7331468820667127,-0.03214423864639049,-1.079619203375076,
-1.8752257976550124,0.20927221295537696,2.2651175647933752,3.5752257976550124,6.1963529265656625,0.05941285190750767,0.9034486113111129,0.24355275884573335,1.2439987334329279,0.24372417948313527,0.9464865969707416,0.0001714206374019145,-0.2975121364621863,
-1.8910622132018144,-0.3373676961425695,1.887731850559916,3.5910622132018144,7.120064279381619,0.41521104384742547,-2.6253471667846107,-0.12795263589060368,2.1307794001411255,-0.14405369657471567,1.4745766168138061,-0.01610106068411199,-0.6562027833273194,
-1.058213839993561,0.08993451005780079,1.5495515938162734,2.758213839993561,5.688324180295794,0.2962307481538151,-1.4935381161243555,0.23357395877624781,1.6609306146187395,0.22186413656466988,1.3056069996871633,-0.01170982221157793,-0.35532361493157616,
-1.9554747827687236,-0.4454096318885932,2.1269515263319296,3.6554747827687235,7.367504336833051,0.42112372816510035,-1.99374853181709,-0.23646409234720828,1.9966459816512703,-0.2487398025515814,1.6556647462901422,-0.012275710204373125,-0.3409812353611281,
-1.4988970441430178,0.30839596462436664,2.0523252177060662,3.198897044143018,7.5182496654487,-0.46838094417290144,-2.5189600772124265,0.10910723592820548,1.9429631164070797,0.09696034662210799,1.6848808856950626,-0.012146889306097489,-0.2580822307120172,
-1.764859559644764,-0.3843480183499,1.5307661656694729,3.464859559644764,4.6590660365802705,0.14363394295329623,0.2600159235878863,-0.2775301633498264,1.348239718109624,-0.29173135130960015,0.9884222884368845,-0.014201187959773764,-0.35981742967273944,
-1.951370548397849,0.259835087640822,1.8184322249683749,3.651370548397849,6.368401048148975,0.0861469666084469,-2.837409091569487,0.3092280976490915,2.215055768612757,0.284432540729369,1.031631383158959,-0.02479555691972246,-1.183424385453798,
-1.9355991901514369,-0.07414491551509844,2.265354682328434,3.635599190151437,6.196968438882244,0.2458029463093081,-1.9752536774212714,0.07006123969652062,2.210296426037099,0.13150401086845057,1.4200725838590065,0.06144277117192995,-0.7902238421780925,
-1.0380382506761279,-0.08761022723406037,2.0006276857546976,2.738038250676128,5.312996716791609,-0.27151861664841626,-2.7525262697836617,-0.2275365998223292,2.213579382134991,-0.2558130798919598,1.3462073388079407,-0.028276480069630572,-0.8673720433270502,
